image_path,label
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/28_Masterclasses_47035.jpg,masterclasses
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/290_smatterings_71957.jpg,smatterings
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/291_Transitory_80258.jpg,transitory
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/292_ESTONIANS_26629.jpg,estonians
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/293_Inaugurated_38635.jpg,inaugurated
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/294_DAZES_19404.jpg,dazes
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/295_SLAGGING_71462.jpg,slagging
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/296_Morph_49856.jpg,morph
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/297_Herrings_35945.jpg,herrings
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/298_VAN_83983.jpg,van
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/299_Graduate_33334.jpg,graduate
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/29_Gormandizes_33200.jpg,gormandizes
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/2_gadget_31478.jpg,gadget
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/300_Disc_22012.jpg,disc
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/301_negativism_51210.jpg,negativism
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/302_Undershirt_82217.jpg,undershirt
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/303_blunter_8328.jpg,blunter
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/304_PRETERNATURAL_59953.jpg,preternatural
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/305_Audited_4812.jpg,audited
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/306_SEISMICALLY_69211.jpg,seismically
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/307_SCHUMPETER_68384.jpg,schumpeter
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/308_backfire_5338.jpg,backfire
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/309_Conflagrations_15954.jpg,conflagrations
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/30_APPLAUDS_3519.jpg,applauds
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/310_Interject_40194.jpg,interject
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/311_NOTED_52374.jpg,noted
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/312_flitted_29608.jpg,flitted
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/313_PHONIED_57279.jpg,phonied
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/314_Famous_28049.jpg,famous
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/315_Damsels_19146.jpg,damsels
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/316_DRIVEN_23828.jpg,driven
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/317_valleys_83944.jpg,valleys
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/318_applebee_3522.jpg,applebee
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/319_ROSTERS_66706.jpg,rosters
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/31_SUBSTANCE_75706.jpg,substance
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/320_reconstitute_63311.jpg,reconstitute
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/321_TOWN_79932.jpg,town
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/322_Careens_11536.jpg,careens
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/323_grasp_33486.jpg,grasp
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/324_SWASHBUCKLING_76679.jpg,swashbuckling
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/325_Individualist_39084.jpg,individualist
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/326_incisively_38739.jpg,incisively
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/327_Creepiness_17990.jpg,creepiness
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/328_Rancidity_62349.jpg,rancidity
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/329_Outfoxed_54043.jpg,outfoxed
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/32_Flames_29328.jpg,flames
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/330_Firers_29091.jpg,firers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/331_educated_24657.jpg,educated
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/332_nearer_51096.jpg,nearer
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/333_magnesium_46012.jpg,magnesium
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/334_Jewellery_41485.jpg,jewellery
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/335_Chattahoochee_12872.jpg,chattahoochee
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/336_desecrates_20961.jpg,desecrates
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/337_references_63777.jpg,references
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/338_HOOPS_36776.jpg,hoops
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/339_INCUBATORS_38899.jpg,incubators
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/33_bureaucrats_10299.jpg,bureaucrats
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/340_iniquities_39563.jpg,iniquities
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/341_cayenne_12208.jpg,cayenne
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/342_pseudonyms_60974.jpg,pseudonyms
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/343_reinfecting_64187.jpg,reinfecting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/344_DANG_19178.jpg,dang
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/345_DISGRUNTLES_22293.jpg,disgruntles
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/346_COQUETTING_16965.jpg,coquetting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/347_COMPREHENSIBLY_15542.jpg,comprehensibly
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/348_beaumarchais_6474.jpg,beaumarchais
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/349_Consuelo_16408.jpg,consuelo
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/34_SATELLITING_67862.jpg,satelliting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/350_Braying_9305.jpg,braying
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/351_MERITED_47883.jpg,merited
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/352_divinity_22924.jpg,divinity
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/353_Metaphorically_48024.jpg,metaphorically
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/354_lumbini_45609.jpg,lumbini
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/355_kansans_42116.jpg,kansans
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/356_UNCAUGHT_81851.jpg,uncaught
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/357_DUCKY_24019.jpg,ducky
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/358_VILLAGES_84660.jpg,villages
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/359_BATTLING_6301.jpg,battling
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/35_taskmaster_77620.jpg,taskmaster
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/360_SHRIVES_70598.jpg,shrives
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/361_TONED_79573.jpg,toned
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/362_Reprogramming_64950.jpg,reprogramming
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/363_Downplays_23525.jpg,downplays
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/364_Legatees_43932.jpg,legatees
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/365_hoist_36450.jpg,hoist
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/366_novitiates_52458.jpg,novitiates
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/367_Deadly_19459.jpg,deadly
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/368_EXCEPTING_27039.jpg,excepting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/369_HAROLD_35053.jpg,harold
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/36_Entourages_26049.jpg,entourages
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/370_Ripping_66217.jpg,ripping
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/371_Novel_52433.jpg,novel
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/372_UNFORGIVABLE_82497.jpg,unforgivable
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/373_edmonton_24643.jpg,edmonton
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/374_tattletales_77680.jpg,tattletales
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/375_breasting_9390.jpg,breasting
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/376_TUX_81318.jpg,tux
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/377_catkin_12069.jpg,catkin
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/378_IMITATIVE_38058.jpg,imitative
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/379_Liked_44475.jpg,liked
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/37_SNAPDRAGON_72126.jpg,snapdragon
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/380_BRIGHTENERS_9568.jpg,brighteners
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/381_FRACTION_30577.jpg,fraction
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/382_REOCCUPIES_64688.jpg,reoccupies
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/383_payloads_56067.jpg,payloads
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/384_suturing_76581.jpg,suturing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/385_Intervening_40400.jpg,intervening
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/386_Americanizes_2471.jpg,americanizes
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/387_Dongles_23239.jpg,dongles
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/388_PROTEUS_60813.jpg,proteus
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/389_Thrombotic_78855.jpg,thrombotic
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/38_Tightener_79073.jpg,tightener
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/390_resuscitated_65435.jpg,resuscitated
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/391_Wheaties_86145.jpg,wheaties
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/392_minolta_48669.jpg,minolta
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/393_ADELANTE_995.jpg,adelante
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/394_earliness_24358.jpg,earliness
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/395_Twittering_81450.jpg,twittering
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/396_Megadeaths_47569.jpg,megadeaths
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/397_Pardons_55535.jpg,pardons
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/398_Southerlies_72958.jpg,southerlies
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/399_LIPPI_44699.jpg,lippi
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/39_Passive_55789.jpg,passive
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/3_morse_49874.jpg,morse
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/400_Spasmodically_73128.jpg,spasmodically
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/401_Dod_23039.jpg,dod
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/402_Reattachment_62937.jpg,reattachment
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/403_MUDDYING_50204.jpg,muddying
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/404_TRANSLATIONS_80267.jpg,translations
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/405_booklets_8740.jpg,booklets
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/406_MIDWEEKS_48320.jpg,midweeks
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/407_Objectifying_52778.jpg,objectifying
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/408_guadeloupe_34043.jpg,guadeloupe
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/409_EMBARGOING_25235.jpg,embargoing
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/40_unquestionably_83026.jpg,unquestionably
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/410_Partaker_55677.jpg,partaker
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/411_METAPHORICAL_48023.jpg,metaphorical
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/412_superglue_76214.jpg,superglue
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/413_Eyedropper_27749.jpg,eyedropper
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/414_MUSKOGEE_50560.jpg,muskogee
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/415_insides_39804.jpg,insides
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/416_quitter_61951.jpg,quitter
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/417_Housewives_37101.jpg,housewives
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/418_HECTOMETERS_35567.jpg,hectometers
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/419_wills_86636.jpg,wills
/home/xnmaster/DlProject/deep-learning-project-2024-ai_nndl_group_01_/Synthetic/DEEPLSyntheticD Val Def/2428/3/41_ORANGUTAN_53615.jpg,orangutan
